Entity,Code,Year,Barley | 00000044 || Production | 005510 || tonnes
Hungary,HUN,1976,749361
Hungary,HUN,1977,708190
Hungary,HUN,1978,762692
Hungary,HUN,1979,710318
Hungary,HUN,1980,929269
Hungary,HUN,1981,903423
Hungary,HUN,1982,870722
Hungary,HUN,1983,1012915
Hungary,HUN,1984,1219892
Hungary,HUN,1985,1045781
Hungary,HUN,1986,857299
Hungary,HUN,1987,793707
Hungary,HUN,1988,1183428
Hungary,HUN,1989,1340026
Hungary,HUN,1990,1368632
Hungary,HUN,1991,1555261
Hungary,HUN,1992,1723036
Hungary,HUN,1993,1138101
Hungary,HUN,1994,1558295
Hungary,HUN,1995,1407640
Hungary,HUN,1996,921447
Hungary,HUN,1997,1330233
Hungary,HUN,1998,1304634
Hungary,HUN,1999,1041991
Hungary,HUN,2000,900510
Hungary,HUN,2001,1299140
Hungary,HUN,2002,1045872
Hungary,HUN,2003,810185
Hungary,HUN,2004,1413360
Hungary,HUN,2005,1190447
Hungary,HUN,2006,1075150
Hungary,HUN,2007,1017827
Hungary,HUN,2008,1467055
Hungary,HUN,2009,1063881
Hungary,HUN,2010,943817
Hungary,HUN,2011,988000
Hungary,HUN,2012,996110
Hungary,HUN,2013,1062000
Hungary,HUN,2014,1274710
Hungary,HUN,2015,1408563
Hungary,HUN,2016,1594233
Hungary,HUN,2017,1416376
Hungary,HUN,2018,1145540
Hungary,HUN,2019,1383260
Hungary,HUN,2020,1483950
Iceland,ISL,2015,4637
Iceland,ISL,2016,7389
Iceland,ISL,2017,7400
Iceland,ISL,2018,3900
Iceland,ISL,2019,7900
Iceland,ISL,2020,7287
India,IND,1961,2819000
India,IND,1962,3150000
India,IND,1963,2420000
India,IND,1964,2038000
India,IND,1965,2521000
India,IND,1966,2382000
India,IND,1967,2348400
India,IND,1968,3503600
India,IND,1969,2423800
India,IND,1970,2716300
India,IND,1971,2784400
India,IND,1972,2577000
India,IND,1973,2379100
India,IND,1974,2371000
India,IND,1975,3134700
India,IND,1976,3191900
India,IND,1977,2343800
India,IND,1978,2311200
India,IND,1979,2142000
India,IND,1980,1623700
India,IND,1981,2293000
India,IND,1982,1992600
India,IND,1983,1866800
India,IND,1984,1834000
India,IND,1985,1555900
India,IND,1986,1962500
India,IND,1987,1669400
India,IND,1988,1576800
India,IND,1989,1721600
India,IND,1990,1485700
India,IND,1991,1632400
India,IND,1992,1698700
India,IND,1993,1512400
India,IND,1994,1312700
India,IND,1995,1283000
India,IND,1996,1510000
India,IND,1997,1462000
India,IND,1998,1679400
India,IND,1999,1537800
India,IND,2000,1447000
India,IND,2001,1430600
India,IND,2002,1424500
India,IND,2003,1407400
India,IND,2004,1297600
India,IND,2005,1207100
India,IND,2006,1220600
India,IND,2007,1330000
India,IND,2008,1200000
India,IND,2009,1689100
India,IND,2010,1354700
India,IND,2011,1662900
India,IND,2012,1620000
India,IND,2013,1750000
India,IND,2014,1830000
India,IND,2015,1613000
India,IND,2016,1440000
India,IND,2017,1747450
India,IND,2018,1780810
India,IND,2019,1633070
India,IND,2020,1720000
Iran,IRN,1961,802000
Iran,IRN,1962,765000
Iran,IRN,1963,740000
Iran,IRN,1964,718000
Iran,IRN,1965,935000
Iran,IRN,1966,1080000
Iran,IRN,1967,1035000
Iran,IRN,1968,1160000
Iran,IRN,1969,1143000
Iran,IRN,1970,1083000
Iran,IRN,1971,901000
Iran,IRN,1972,1009000
Iran,IRN,1973,923000
Iran,IRN,1974,863000
Iran,IRN,1975,1438000
Iran,IRN,1976,1487200
Iran,IRN,1977,1230000
Iran,IRN,1978,1217000
Iran,IRN,1979,1353438
Iran,IRN,1980,1352500
Iran,IRN,1981,1967863
Iran,IRN,1982,1903493
Iran,IRN,1983,2033704
Iran,IRN,1984,2293049
Iran,IRN,1985,2296534
Iran,IRN,1986,2504587
Iran,IRN,1987,2726702
Iran,IRN,1988,3412753
Iran,IRN,1989,2847379
Iran,IRN,1990,3548169
Iran,IRN,1991,3101568
Iran,IRN,1992,3064994
Iran,IRN,1993,3058105
Iran,IRN,1994,3044695
Iran,IRN,1995,2952265
Iran,IRN,1996,2736250
Iran,IRN,1997,2498556
Iran,IRN,1998,3300760
Iran,IRN,1999,1998959
Iran,IRN,2000,1686039
Iran,IRN,2001,2423069
Iran,IRN,2002,3084659
Iran,IRN,2003,2908074
Iran,IRN,2004,2940349
Iran,IRN,2005,2856667
Iran,IRN,2006,2956032
Iran,IRN,2007,3103980
Iran,IRN,2008,1547394
Iran,IRN,2009,2368996
Iran,IRN,2010,3294000
Iran,IRN,2011,2533994
Iran,IRN,2012,2768001
Iran,IRN,2013,2812117
Iran,IRN,2014,2955437
Iran,IRN,2015,3201584
Iran,IRN,2016,3724398
Iran,IRN,2017,2746678
Iran,IRN,2018,2909806
Iran,IRN,2019,3600000
Iran,IRN,2020,3600000
Iraq,IRQ,1961,911194
Iraq,IRQ,1962,1125257
Iraq,IRQ,1963,790328
Iraq,IRQ,1964,622927
Iraq,IRQ,1965,806903
Iraq,IRQ,1966,832090
Iraq,IRQ,1967,855000
Iraq,IRQ,1968,992000
Iraq,IRQ,1969,963000
Iraq,IRQ,1970,682000
Iraq,IRQ,1971,432000
Iraq,IRQ,1972,980000
Iraq,IRQ,1973,462000
Iraq,IRQ,1974,533000
Iraq,IRQ,1975,437000
Iraq,IRQ,1976,579300
Iraq,IRQ,1977,457700
Iraq,IRQ,1978,617200
Iraq,IRQ,1979,571400
Iraq,IRQ,1980,682400
Iraq,IRQ,1981,924700
Iraq,IRQ,1982,902000
Iraq,IRQ,1983,835500
Iraq,IRQ,1984,482000
Iraq,IRQ,1985,1331400
Iraq,IRQ,1986,1046000
Iraq,IRQ,1987,742900
Iraq,IRQ,1988,1436800
Iraq,IRQ,1989,663400
Iraq,IRQ,1990,1854300
Iraq,IRQ,1991,768400
Iraq,IRQ,1992,1509000
Iraq,IRQ,1993,1562000
Iraq,IRQ,1994,971000
Iraq,IRQ,1995,892000
Iraq,IRQ,1996,1300000
Iraq,IRQ,1997,778000
Iraq,IRQ,1998,859000
Iraq,IRQ,1999,500000
Iraq,IRQ,2000,400000
Iraq,IRQ,2001,550000
Iraq,IRQ,2002,1032470
Iraq,IRQ,2003,861000
Iraq,IRQ,2004,805000
Iraq,IRQ,2005,754000
Iraq,IRQ,2006,919000
Iraq,IRQ,2007,748000
Iraq,IRQ,2008,403999
Iraq,IRQ,2009,501508
Iraq,IRQ,2010,1137169
Iraq,IRQ,2011,820152
Iraq,IRQ,2012,831990
Iraq,IRQ,2013,1003198
Iraq,IRQ,2014,1277796
Iraq,IRQ,2015,499222
Iraq,IRQ,2016,499222
Iraq,IRQ,2017,303114
Iraq,IRQ,2018,190647
Iraq,IRQ,2019,1518471
Iraq,IRQ,2020,1756200
Ireland,IRL,1961,515400
Ireland,IRL,1962,603200
Ireland,IRL,1963,588900
Ireland,IRL,1964,550699
Ireland,IRL,1965,615730
Ireland,IRL,1966,638200
Ireland,IRL,1967,676700
Ireland,IRL,1968,752400
Ireland,IRL,1969,788000
Ireland,IRL,1970,782000
Ireland,IRL,1971,992000
Ireland,IRL,1972,981100
Ireland,IRL,1973,904600
Ireland,IRL,1974,1038000
Ireland,IRL,1975,1019000
Ireland,IRL,1976,922000
Ireland,IRL,1977,1445000
Ireland,IRL,1978,1396000
Ireland,IRL,1979,1558000
Ireland,IRL,1980,1701000
Ireland,IRL,1981,1670000
Ireland,IRL,1982,1676000
Ireland,IRL,1983,1503000
Ireland,IRL,1984,1770000
Ireland,IRL,1985,1494000
Ireland,IRL,1986,1428000
Ireland,IRL,1987,1599000
Ireland,IRL,1988,1475000
Ireland,IRL,1989,1325000
Ireland,IRL,1990,1223000
Ireland,IRL,1991,1148000
Ireland,IRL,1992,1168000
Ireland,IRL,1993,958000
Ireland,IRL,1994,910000
Ireland,IRL,1995,1084000
Ireland,IRL,1996,1225000
Ireland,IRL,1997,1087000
Ireland,IRL,1998,1073000
Ireland,IRL,1999,1278000
Ireland,IRL,2000,1309900
Ireland,IRL,2001,1277200
Ireland,IRL,2002,962800
Ireland,IRL,2003,1197700
Ireland,IRL,2004,1326600
Ireland,IRL,2005,1024400
Ireland,IRL,2006,1136900
Ireland,IRL,2007,1124500
Ireland,IRL,2008,1294100
Ireland,IRL,2009,1227300
Ireland,IRL,2010,1223100
Ireland,IRL,2011,1412000
Ireland,IRL,2012,1260700
Ireland,IRL,2013,1662800
Ireland,IRL,2014,1731200
Ireland,IRL,2015,1739200
Ireland,IRL,2016,1479900
Ireland,IRL,2017,1505811
Ireland,IRL,2018,1181560
Ireland,IRL,2019,1479600
Ireland,IRL,2020,1347460
Israel,ISR,1961,62500
Israel,ISR,1962,48200
Israel,ISR,1963,36300
Israel,ISR,1964,116600
Israel,ISR,1965,67400
Israel,ISR,1966,21200
Israel,ISR,1967,56000
Israel,ISR,1968,24500
Israel,ISR,1969,20500
Israel,ISR,1970,13600
Israel,ISR,1971,17600
Israel,ISR,1972,32800
Israel,ISR,1973,17900
Israel,ISR,1974,30200
Israel,ISR,1975,20600
Israel,ISR,1976,18200
Israel,ISR,1977,16600
Israel,ISR,1978,8000
Israel,ISR,1979,6000
Israel,ISR,1980,28900
Israel,ISR,1981,20400
Israel,ISR,1982,13000
Israel,ISR,1983,38000
Israel,ISR,1984,8500
Israel,ISR,1985,6500
Israel,ISR,1986,11200
Israel,ISR,1987,20500
Israel,ISR,1988,10000
Israel,ISR,1989,3500
Israel,ISR,1990,7700
Israel,ISR,1991,6400
Israel,ISR,1992,9000
Israel,ISR,1993,8200
Israel,ISR,1994,14000
Israel,ISR,1995,2300
Israel,ISR,1996,2400
Israel,ISR,1997,1200
Israel,ISR,1998,2500
Israel,ISR,1999,2000
Israel,ISR,2000,2300
Israel,ISR,2001,9000
Israel,ISR,2002,12900
Israel,ISR,2003,13800
Israel,ISR,2004,10700
Israel,ISR,2005,12100
Israel,ISR,2006,8625
Israel,ISR,2007,8550
Israel,ISR,2008,5500
Israel,ISR,2009,5135
Israel,ISR,2010,4387
Israel,ISR,2011,4979
Israel,ISR,2012,16000
Israel,ISR,2013,15750
Israel,ISR,2014,15000
Israel,ISR,2015,16500
Israel,ISR,2016,13750
Israel,ISR,2017,13750
Israel,ISR,2018,5000
Israel,ISR,2019,10800
Israel,ISR,2020,15480
Italy,ITA,1961,278700
Italy,ITA,1962,285400
Italy,ITA,1963,280300
Italy,ITA,1964,251500
Italy,ITA,1965,284700
Italy,ITA,1966,252700
Italy,ITA,1967,295000
Italy,ITA,1968,258100
Italy,ITA,1969,291900
Italy,ITA,1970,314600
Italy,ITA,1971,372500
Italy,ITA,1972,382000
Italy,ITA,1973,449500
Italy,ITA,1974,552000
Italy,ITA,1975,639500
Italy,ITA,1976,725000
Italy,ITA,1977,666900
Italy,ITA,1978,818600
Italy,ITA,1979,813400
Italy,ITA,1980,946700
Italy,ITA,1981,982600
Italy,ITA,1982,1073900
Italy,ITA,1983,1188200
Italy,ITA,1984,1617800
Italy,ITA,1985,1629500
Italy,ITA,1986,1543000
Italy,ITA,1987,1710000
Italy,ITA,1988,1561800
Italy,ITA,1989,1643800
Italy,ITA,1990,1702500
Italy,ITA,1991,1792900
Italy,ITA,1992,1742087
Italy,ITA,1993,1634200
Italy,ITA,1994,1467378
Italy,ITA,1995,1421600
Italy,ITA,1996,1350494
Italy,ITA,1997,1179575
Italy,ITA,1998,1378940
Italy,ITA,1999,1313300
Italy,ITA,2000,1261600
Italy,ITA,2001,1125700
Italy,ITA,2002,1190326
Italy,ITA,2003,1020800
Italy,ITA,2004,1156620
Italy,ITA,2005,1214054
Italy,ITA,2006,1282043
Italy,ITA,2007,1225282
Italy,ITA,2008,1236697
Italy,ITA,2009,1049200
Italy,ITA,2010,990700
Italy,ITA,2011,949480
Italy,ITA,2012,940234
Italy,ITA,2013,875552
Italy,ITA,2014,846142
Italy,ITA,2015,955131
Italy,ITA,2016,988285
Italy,ITA,2017,984281
Italy,ITA,2018,1040990
Italy,ITA,2019,1104990
Italy,ITA,2020,1123730
Japan,JPN,1961,1976300
Japan,JPN,1962,1726200
Japan,JPN,1963,1758900
Japan,JPN,1964,1202800
Japan,JPN,1965,1234000
Japan,JPN,1966,1104900
Japan,JPN,1967,1032300
Japan,JPN,1968,1020500
Japan,JPN,1969,812100
Japan,JPN,1970,572500
Japan,JPN,1971,502800
Japan,JPN,1972,324800
Japan,JPN,1973,216300
Japan,JPN,1974,233100
Japan,JPN,1975,220900
Japan,JPN,1976,210300
Japan,JPN,1977,205800
Japan,JPN,1978,326000
Japan,JPN,1979,406400
Japan,JPN,1980,385300
Japan,JPN,1981,383000
Japan,JPN,1982,389700
Japan,JPN,1983,379400
Japan,JPN,1984,395500
Japan,JPN,1985,377600
Japan,JPN,1986,344400
Japan,JPN,1987,352900
Japan,JPN,1988,399000
Japan,JPN,1989,371400
Japan,JPN,1990,345900
Japan,JPN,1991,281600
Japan,JPN,1992,285800
Japan,JPN,1993,283400
Japan,JPN,1994,224800
Japan,JPN,1995,218200
Japan,JPN,1996,233200
Japan,JPN,1997,193100
Japan,JPN,1998,143600
Japan,JPN,1999,205300
Japan,JPN,2000,214300
Japan,JPN,2001,206400
Japan,JPN,2002,217200
Japan,JPN,2003,198500
Japan,JPN,2004,198600
Japan,JPN,2005,183400
Japan,JPN,2006,174200
Japan,JPN,2007,194600
Japan,JPN,2008,217200
Japan,JPN,2009,179200
Japan,JPN,2010,160900
Japan,JPN,2011,171500
Japan,JPN,2012,172400
Japan,JPN,2013,182800
Japan,JPN,2014,169700
Japan,JPN,2015,176900
Japan,JPN,2016,170400
Japan,JPN,2017,184800
Japan,JPN,2018,174700
Japan,JPN,2019,222700
Japan,JPN,2020,221700
Jordan,JOR,1961,61700
Jordan,JOR,1962,35700
Jordan,JOR,1963,23000
Jordan,JOR,1964,97156
Jordan,JOR,1965,94800
Jordan,JOR,1966,22800
Jordan,JOR,1967,48400
Jordan,JOR,1968,19729
Jordan,JOR,1969,42480
Jordan,JOR,1970,5537
Jordan,JOR,1971,26220
Jordan,JOR,1972,34013
Jordan,JOR,1973,5886
Jordan,JOR,1974,40189
Jordan,JOR,1975,11767
Jordan,JOR,1976,13228
Jordan,JOR,1977,12040
Jordan,JOR,1978,15610
Jordan,JOR,1979,4753
Jordan,JOR,1980,38129
Jordan,JOR,1981,19198
Jordan,JOR,1982,19658
Jordan,JOR,1983,28200
Jordan,JOR,1984,11872
Jordan,JOR,1985,19681
Jordan,JOR,1986,9004
Jordan,JOR,1987,33048
Jordan,JOR,1988,44850
Jordan,JOR,1989,20571
Jordan,JOR,1990,42406
Jordan,JOR,1991,39935
Jordan,JOR,1992,68878
Jordan,JOR,1993,31798
Jordan,JOR,1994,27353
Jordan,JOR,1995,31727
Jordan,JOR,1996,29171
Jordan,JOR,1997,29428
Jordan,JOR,1998,27392
Jordan,JOR,1999,4940
Jordan,JOR,2000,12070
Jordan,JOR,2001,17329
Jordan,JOR,2002,56772
Jordan,JOR,2003,25821
Jordan,JOR,2004,20980
Jordan,JOR,2005,31793
Jordan,JOR,2006,18438
Jordan,JOR,2007,13518
Jordan,JOR,2008,10328
Jordan,JOR,2009,17062
Jordan,JOR,2010,10659
Jordan,JOR,2011,29285
Jordan,JOR,2012,32050
Jordan,JOR,2013,40915
Jordan,JOR,2014,38873
Jordan,JOR,2015,40486
Jordan,JOR,2016,37929
Jordan,JOR,2017,48954
Jordan,JOR,2018,47245
Jordan,JOR,2019,66618
Jordan,JOR,2020,48840
Kazakhstan,KAZ,1992,8510800
Kazakhstan,KAZ,1993,7148500
Kazakhstan,KAZ,1994,5496900
Kazakhstan,KAZ,1995,2208100
Kazakhstan,KAZ,1996,2695800
Kazakhstan,KAZ,1997,2583000
Kazakhstan,KAZ,1998,1093280
Kazakhstan,KAZ,1999,2264900
Kazakhstan,KAZ,2000,1663650
Kazakhstan,KAZ,2001,2243770
Kazakhstan,KAZ,2002,2208920
Kazakhstan,KAZ,2003,2153930
Kazakhstan,KAZ,2004,1387930
Kazakhstan,KAZ,2005,1527500
Kazakhstan,KAZ,2006,1952880
Kazakhstan,KAZ,2007,2441190
Kazakhstan,KAZ,2008,2058550
Kazakhstan,KAZ,2009,2518610
Kazakhstan,KAZ,2010,1312810
Kazakhstan,KAZ,2011,2593109
Kazakhstan,KAZ,2012,1490696
Kazakhstan,KAZ,2013,2539034
Kazakhstan,KAZ,2014,2411817
Kazakhstan,KAZ,2015,2675174
Kazakhstan,KAZ,2016,3231268
Kazakhstan,KAZ,2017,3305224
Kazakhstan,KAZ,2018,3971266
Kazakhstan,KAZ,2019,3830069
Kazakhstan,KAZ,2020,3659260
Kenya,KEN,1961,13513
Kenya,KEN,1962,10000
Kenya,KEN,1963,20000
Kenya,KEN,1964,19508
Kenya,KEN,1965,13107
Kenya,KEN,1966,14428
Kenya,KEN,1967,6385
Kenya,KEN,1968,11810
Kenya,KEN,1969,11274
Kenya,KEN,1970,16280
Kenya,KEN,1971,18400
Kenya,KEN,1972,16574
Kenya,KEN,1973,31448
Kenya,KEN,1974,31000
Kenya,KEN,1975,32385
Kenya,KEN,1976,36250
Kenya,KEN,1977,46191
Kenya,KEN,1978,34554
Kenya,KEN,1979,75000
Kenya,KEN,1980,60000
Kenya,KEN,1981,56812
Kenya,KEN,1982,63508
Kenya,KEN,1983,47966
Kenya,KEN,1984,12000
Kenya,KEN,1985,12000
Kenya,KEN,1986,15000
Kenya,KEN,1987,20000
Kenya,KEN,1988,25000
Kenya,KEN,1989,44172
Kenya,KEN,1990,42138
Kenya,KEN,1991,43470
Kenya,KEN,1992,45000
Kenya,KEN,1993,39210
Kenya,KEN,1994,38799
Kenya,KEN,1995,37133
Kenya,KEN,1996,37088
Kenya,KEN,1997,51090
Kenya,KEN,1998,23079
Kenya,KEN,1999,42922
Kenya,KEN,2000,45111
Kenya,KEN,2001,112679
Kenya,KEN,2002,92926
Kenya,KEN,2003,26645
Kenya,KEN,2004,39188
Kenya,KEN,2005,41208
Kenya,KEN,2006,81085
Kenya,KEN,2007,45000
Kenya,KEN,2008,44597
Kenya,KEN,2009,42147
Kenya,KEN,2010,64219
Kenya,KEN,2011,65235
Kenya,KEN,2012,72726
Kenya,KEN,2013,57671
Kenya,KEN,2014,65402
Kenya,KEN,2015,51396
Kenya,KEN,2016,62000
Kenya,KEN,2017,77000
Kenya,KEN,2018,78267
Kenya,KEN,2019,85781
Kenya,KEN,2020,34953
Kuwait,KWT,1968,3
Kuwait,KWT,1969,5
Kuwait,KWT,1970,8
Kuwait,KWT,1971,10
Kuwait,KWT,1972,17
Kuwait,KWT,1973,11
Kuwait,KWT,1974,6
Kuwait,KWT,1975,25
Kuwait,KWT,1976,26
Kuwait,KWT,1977,18
Kuwait,KWT,1978,122
Kuwait,KWT,1979,205
Kuwait,KWT,1980,193
Kuwait,KWT,1981,402
Kuwait,KWT,1982,480
Kuwait,KWT,1983,750
Kuwait,KWT,1984,740
Kuwait,KWT,1985,1235
Kuwait,KWT,1986,1219
Kuwait,KWT,1987,1450
Kuwait,KWT,1988,1669
Kuwait,KWT,1989,1720
Kuwait,KWT,1990,1200
Kuwait,KWT,1991,869
Kuwait,KWT,1992,40
Kuwait,KWT,1993,358
Kuwait,KWT,1994,216
Kuwait,KWT,1995,659
Kuwait,KWT,1996,1277
Kuwait,KWT,1997,1188
Kuwait,KWT,1998,1784
Kuwait,KWT,1999,2178
Kuwait,KWT,2000,2079
Kuwait,KWT,2001,2331
Kuwait,KWT,2002,2113
Kuwait,KWT,2003,1945
Kuwait,KWT,2004,1907
Kuwait,KWT,2005,2269
Kuwait,KWT,2006,1988
Kuwait,KWT,2007,2000
Kuwait,KWT,2008,1786
Kuwait,KWT,2009,2306
Kuwait,KWT,2010,1831
Kuwait,KWT,2011,3897
Kuwait,KWT,2012,5141
Kuwait,KWT,2013,6025
Kuwait,KWT,2014,5482
Kuwait,KWT,2015,2592
Kuwait,KWT,2016,2296
Kuwait,KWT,2017,2243
Kuwait,KWT,2018,2339
Kuwait,KWT,2019,5533
Kuwait,KWT,2020,4205
Kyrgyzstan,KGZ,1992,620500
Kyrgyzstan,KGZ,1993,509600
Kyrgyzstan,KGZ,1994,309600
Kyrgyzstan,KGZ,1995,158900
Kyrgyzstan,KGZ,1996,166400
Kyrgyzstan,KGZ,1997,151628
Kyrgyzstan,KGZ,1998,161708
Kyrgyzstan,KGZ,1999,179850
Kyrgyzstan,KGZ,2000,150209
Kyrgyzstan,KGZ,2001,139949
Kyrgyzstan,KGZ,2002,149315
Kyrgyzstan,KGZ,2003,197878
Kyrgyzstan,KGZ,2004,233400
Kyrgyzstan,KGZ,2005,213511
Kyrgyzstan,KGZ,2006,203974
Kyrgyzstan,KGZ,2007,227236
Kyrgyzstan,KGZ,2008,210600
Kyrgyzstan,KGZ,2009,289670
Kyrgyzstan,KGZ,2010,231500
Kyrgyzstan,KGZ,2011,233793
Kyrgyzstan,KGZ,2012,212745
Kyrgyzstan,KGZ,2013,309926
Kyrgyzstan,KGZ,2014,197084
Kyrgyzstan,KGZ,2015,370191
Kyrgyzstan,KGZ,2016,415266
Kyrgyzstan,KGZ,2017,424412
Kyrgyzstan,KGZ,2018,429306
Kyrgyzstan,KGZ,2019,465864
Kyrgyzstan,KGZ,2020,510208
Land Locked Developing Countries (FAO),,1961,473678
Land Locked Developing Countries (FAO),,1962,482540
Land Locked Developing Countries (FAO),,1963,482004
Land Locked Developing Countries (FAO),,1964,483973
Land Locked Developing Countries (FAO),,1965,481461
Land Locked Developing Countries (FAO),,1966,478660
Land Locked Developing Countries (FAO),,1967,460397
Land Locked Developing Countries (FAO),,1968,455963
Land Locked Developing Countries (FAO),,1969,460415
Land Locked Developing Countries (FAO),,1970,471273
Land Locked Developing Countries (FAO),,1971,473152
Land Locked Developing Countries (FAO),,1972,470209
Land Locked Developing Countries (FAO),,1973,512765
Land Locked Developing Countries (FAO),,1974,523097
Land Locked Developing Countries (FAO),,1975,579049
Land Locked Developing Countries (FAO),,1976,593787
Land Locked Developing Countries (FAO),,1977,454890
Land Locked Developing Countries (FAO),,1978,478242
Land Locked Developing Countries (FAO),,1979,475441
Land Locked Developing Countries (FAO),,1980,455917
Land Locked Developing Countries (FAO),,1981,449861
Land Locked Developing Countries (FAO),,1982,473101
Land Locked Developing Countries (FAO),,1983,424875
Land Locked Developing Countries (FAO),,1984,440680
Land Locked Developing Countries (FAO),,1985,503520
Land Locked Developing Countries (FAO),,1986,513900
Land Locked Developing Countries (FAO),,1987,465313
Land Locked Developing Countries (FAO),,1988,461763
Land Locked Developing Countries (FAO),,1989,461893
Land Locked Developing Countries (FAO),,1990,429342
Land Locked Developing Countries (FAO),,1991,380667
Land Locked Developing Countries (FAO),,1992,11066559
Land Locked Developing Countries (FAO),,1993,10341841
Land Locked Developing Countries (FAO),,1994,8402403
Land Locked Developing Countries (FAO),,1995,5083556
Land Locked Developing Countries (FAO),,1996,5185330
Land Locked Developing Countries (FAO),,1997,4899254
Land Locked Developing Countries (FAO),,1998,3272504
Land Locked Developing Countries (FAO),,1999,4386735
Land Locked Developing Countries (FAO),,2000,3456331
Land Locked Developing Countries (FAO),,2001,4553437
Land Locked Developing Countries (FAO),,2002,5067365
Land Locked Developing Countries (FAO),,2003,4644627
Land Locked Developing Countries (FAO),,2004,4565114
Land Locked Developing Countries (FAO),,2005,4702915
Land Locked Developing Countries (FAO),,2006,5100791
Land Locked Developing Countries (FAO),,2007,5703227
Land Locked Developing Countries (FAO),,2008,5828515
Land Locked Developing Countries (FAO),,2009,6860698
Land Locked Developing Countries (FAO),,2010,5213853
Land Locked Developing Countries (FAO),,2011,6285447
Land Locked Developing Countries (FAO),,2012,5631256
Land Locked Developing Countries (FAO),,2013,7181818
Land Locked Developing Countries (FAO),,2014,6871214
Land Locked Developing Countries (FAO),,2015,7477433
Land Locked Developing Countries (FAO),,2016,8175296
Land Locked Developing Countries (FAO),,2017,7448225
Land Locked Developing Countries (FAO),,2018,7931291
Land Locked Developing Countries (FAO),,2019,8613078
Land Locked Developing Countries (FAO),,2020,8372329
Latvia,LVA,1992,433500
Latvia,LVA,1993,455500
Latvia,LVA,1994,481100
Latvia,LVA,1995,284000
Latvia,LVA,1996,371500
Latvia,LVA,1997,359800
Latvia,LVA,1998,321700
Latvia,LVA,1999,232600
Latvia,LVA,2000,261100
Latvia,LVA,2001,231100
Latvia,LVA,2002,262400
Latvia,LVA,2003,246600
Latvia,LVA,2004,283500
Latvia,LVA,2005,365800
Latvia,LVA,2006,307000
Latvia,LVA,2007,350500
Latvia,LVA,2008,307100
Latvia,LVA,2009,265400
Latvia,LVA,2010,228400
Latvia,LVA,2011,236700
Latvia,LVA,2012,248600
Latvia,LVA,2013,232600
Latvia,LVA,2014,418800
Latvia,LVA,2015,385100
Latvia,LVA,2016,283200
Latvia,LVA,2017,240900
Latvia,LVA,2018,306300
Latvia,LVA,2019,305400
Latvia,LVA,2020,308800
Least Developed Countries (FAO),,1961,1308919
Least Developed Countries (FAO),,1962,1322672
Least Developed Countries (FAO),,1963,1340916
Least Developed Countries (FAO),,1964,1344849
Least Developed Countries (FAO),,1965,1362774
Least Developed Countries (FAO),,1966,1374344
Least Developed Countries (FAO),,1967,1338835
Least Developed Countries (FAO),,1968,1316923
